site,date,name,pick,position,type,url
Rotoworld - Nystrom,2018-04-25,Rashaan Evans,17,LB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Marcus Davenport,18,DE,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Leighton Vander Esch,19,LB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Da'Ron Payne,20,DT,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,James Daniels,21,C,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Kolton Miller,22,OT,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Jaire Alexander,23,CB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Frank Ragnow,24,C,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Harold Landry,25,LB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Taven Bryan,26,DT,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,D.J. Moore,27,WR,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Justin Reid,28,S,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Courtland Sutton,29,WR,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Isaiah Wynn,30,OT,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Connor Williams,31,OT,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
Rotoworld - Nystrom,2018-04-25,Mike Hughes,32,CB,Expert,http://www.rotoworld.com/articles/cfb/79485/344/2018-nfl-mock-draft/
San Diego Union-Tribune - Eddie Brown,2018-04-25,Sam Darnold,1,QB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Saquon Barkley,2,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Baker Mayfield,3,QB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Bradley Chubb,4,DE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Denzel Ward,5,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Tremaine Edmunds,6,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Derwin James,7,S,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Quenton Nelson,8,G,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Harold Landry,9,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Roquan Smith,10,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Josh Rosen,11,QB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Josh Allen (WYO),12,QB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Vita Vea,13,DT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Minkah Fitzpatrick,14,S,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Lamar Jackson (LOU),15,QB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Mike McGlinchey,16,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Rashaan Evans,17,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Marcus Davenport,18,DE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Leighton Vander Esch,19,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Derrius Guice,20,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,James Daniels,21,C,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Frank Ragnow,22,C,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Kolton Miller,23,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,D.J. Moore,24,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Sam Hubbard,25,DE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Da'Ron Payne,26,DT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Hayden Hurst,27,TE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Justin Reid,28,S,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Courtland Sutton,29,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Will Hernandez,30,G,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Jaire Alexander,31,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Calvin Ridley,32,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Connor Williams,33,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Isaiah Wynn,34,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Josh Jackson,35,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Taven Bryan,36,DT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Sony Michel,37,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Kerryon Johnson,38,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Lorenzo Carter,39,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Rashaad Penny,40,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Maurice Hurst,41,DT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Dallas Goedert,42,TE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Mike Gesicki,43,TE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Billy Price,44,C,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Josh Sweat,45,DE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Arden Key,46,DE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Tyrell Crosby,47,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Harrison Phillips,48,DT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Brian O'Neill,49,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Christian Kirk,50,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Mike Hughes,51,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Ian Thomas,52,TE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,D.J. Chark,53,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Isaiah Oliver,54,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Austin Corbett,55,G,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Orlando Brown,56,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Ronnie Harrison,57,S,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Anthony Miller,58,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Malik Jefferson,59,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Mason Rudolph,60,QB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Fred Warner,61,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Donte Jackson,62,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Ronald Jones,63,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Dante Pettis,64,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Braden Smith,65,G,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Kemoko Turay,66,DE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Chukwuma Okorafor,67,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Carlton Davis,68,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Martinas Rankin,69,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Mark Andrews,70,TE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Joseph Noteboom,71,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Josey Jewell,72,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Equanimeous St. Brown,73,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Duke Dawson,74,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,James Washington,75,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Ogbonnia Okoronkwo,76,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Rashaan Gaulden,77,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Jessie Bates,78,S,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Royce Freeman,79,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Nathan Shepherd,80,DT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Darius Leonard,81,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Nyheim Hines,82,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Anthony Averett,83,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Da'Shawn Hand,84,DE,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Scott Quessenberry,85,C,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Nick Chubb,86,RB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Genard Avery,87,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Terrell Edmunds,88,S,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Shaquem Griffin,89,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Jerome Baker,90,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Geron Christian,91,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,B.J. Hill,92,DT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Kyle Lauletta,93,QB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Uchenna Nwosu,94,LB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Michael Gallup,95,WR,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,M.J. Stewart,96,CB,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
San Diego Union-Tribune - Eddie Brown,2018-04-25,Alex Cappa,97,OT,Media,http://www.sandiegouniontribune.com/sports/sd-sp-nfl-mock-draft-2018-seven-rounds-20180425-story.html
